movie_id,movie_title,imdb_url,decade,genres,avg_rating,poster,cast,director,description,keyword
1474,Nina Takes a Lover (1994),http://us.imdb.com/M/title-exact?Nina%20Takes%20a%20Lover%20(1994),90s, comedy romance,2.833333333333333,https://m.media-amazon.com/images/M/MV5BYmQ0NTRlODAtMTY5Mi00NzM4LTgxZGEtMmM0YjZmMzE1MjQ5XkEyXkFqcGdeQXVyNjMwMjk0MTQ@..jpg,Laura San Giacomo Nina-Paul Rhys Photographer-Michael O'Keefe Journalist-Cristi Conaway Friend-Fisher Stevens Paulie-Alan Lightner Caribbean Musician-Vincent Lars Caribbean Musician-Carter Collins Caribbean Musician-Michelle Koeppe Shoestore Assistant,Alan Jacobs,When Ninas husband goes off for a few weeks to work,love infidelity sex male nudity
1475,Bhaji on the Beach (1993),http://us.imdb.com/M/title-exact?Bhaji%20on%20the%20Beach%20(1993),90s, comedy drama,2.875,https://m.media-amazon.com/images/M/MV5BMTYyNTM0Mzk3MF5BMl5BanBnXkFtZTcwNDAzMTgxMQ@@..jpg,Kim Vithana Ginder-Jimmi Harkishin Ranjit-Sarita Khajuria Hashida-Akbar Kurtha Manjit-Mo Sesay Oliver-Lalita Ahmed Asha-Shaheen Khan Simi-Zohra Sehgal Pushpa-Amer Chadha-Patel Amrik,Gurinder Chadha,A group of women of Indian descent take a trip together from their home in Birmingham,f rated generation gap seaside tradition versus modernity
1476,Raw Deal (1948),http://us.imdb.com/M/title-exact?Raw%20Deal%20(1948),40s, film_noir,2.0,https://m.media-amazon.com/images/M/MV5BMjI1MjQzMjQ2MF5BMl5BanBnXkFtZTgwNDY0MjE3MjE@..jpg,Dennis O'Keefe Joe Sullivan-Claire Trevor Pat Regan-Marsha Hunt Ann Martin-John Ireland Fantail-Raymond Burr Rick Coyle-Curt Conway Spider-Chili Williams Marcy-Richard Fraser Fields-Regis Toomey Police Capt. Fields,Anthony Mann,Joe Sullivan has taken the rap for Rick who double-crosses him with a flawed escape plan and other means intended to get rid of him.,inmate prison visit prison break escape from prison
1477,Nightwatch (1997),http://us.imdb.com/M/title-exact?Nightwatch%20(1997),90s, horror thriller,2.5,https://m.media-amazon.com/images/M/MV5BYWQyNzdhNTQtZjUzYS00Yzk2LTk3OTEtYzhkYjc4YzJiMGYyXkEyXkFqcGdeQXVyNjU0NTI0Nw@@..jpg,Anais Evans Leanne (as Anaïs Evans)-Ewan McGregor Martin Bells-Nick Nolte Inspector Cray-Erich Anderson Newscaster-Josh Brolin James-Lauren Graham Marie-Patricia Arquette Katherine-Lonny Chapman Old Watchman-Scott Burkholder College Professor,Ole Bornedal,A law student,dead prostitute murder suspect friend corpse
1478,Dead Presidents (1995),http://us.imdb.com/M/title-exact?Dead%20Presidents%20(1995),90s, action crime drama,2.7222222222222223,https://m.media-amazon.com/images/M/MV5BNjdhZWEzMzEtMjNhZS00OThhLWFiZWUtM2EwMWU5MWE0MDA4XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Larenz Tate Anthony Curtis-Keith David Kirby-Chris Tucker Skip-Freddy Rodríguez Jose-Rose Jackson Juanita Benson-N'Bushe Wright Delilah Benson-Alvaleta Guess Mrs. Benson-James Pickens Jr. Mr. Curtis-Jenifer Lewis Mrs. Curtis,Albert Hughes,A Vietnam vet adjusts to life after the war while trying to support his family,1960s black panthers new york city black militant
1479,Reckless (1995),http://us.imdb.com/Title?Reckless+(1995/I),90s, comedy,2.75,https://m.media-amazon.com/images/M/MV5BMTk4ODEzNDktM2U1ZC00MjhiLWEyMTgtNmI2NGM0ZWE3MTE2XkEyXkFqcGdeQXVyNjExODE1MDc@..jpg,Mia Farrow Rachel-Tony Goldwyn Tom-Juana Barrios Female Reporter Re: Fire-Mike Heibeck Fireman-Vee Brown Anchor Person Re: Jogger-Jack Gilpin Weatherman-Scott Glenn Lloyd-Mary-Louise Parker Pooty-William Duell Roy,Norman René,On Christmas Eve,female protagonist fictional game show trauma therapist
1480,Herbie Rides Again (1974),http://us.imdb.com/M/title-exact?Herbie%20Rides%20Again%20(1974),70s, adventure childrens comedy,2.272727272727273,https://m.media-amazon.com/images/M/MV5BZjU1Mjc4YjUtZjVjOC00NTdjLTg2NWItMTQ1NTExODdhNTk1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg,Helen Hayes Mrs. Steinmetz-Ken Berry Willoughby Whitfield-Stefanie Powers Nicole-John McIntire Mr. Judson-Keenan Wynn Alonzo Hawk-Huntz Hall Judge-Ivor Barry Chauffeur-Dan Tobin Lawyer-Vito Scotti Taxi Driver,Robert Stevenson,The living Volkswagen Beetle helps an old lady protect her home from a corrupt developer.,star died before release blockbuster fisherman's wharf reference to rudolph valentino
1481,S.F.W. (1994),http://us.imdb.com/M/title-exact?S.F.W.%20(1994),90s, drama,3.0,https://m.media-amazon.com/images/M/MV5BNDlhMDg4OGQtYjIxMi00ZjY0LWEwOTktOWU3YWRiYzZlZjRiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@..jpg,Stephen Dorff Cliff Spab-Reese Witherspoon Wendy Pfister-Jake Busey Morrow Streeter-Joey Lauren Adams Monica Dice-Pamela Gidley Janet Streeter-David Barry Gray Scott Spab-Jack Noseworthy Joe Dice-Richard Portnow Gerald Parsley-Edward Wiley Mr. Spab,Jefery Levy,An alienated and misanthropic teenager gains sudden and unwanted celebrity status after he's taken hostage by terrorists where his indifference to their threats to kill him makes news headlines.,american literature on screen title same as book abbreviation in title beer drinking
1482,"Gate of Heavenly Peace, The (1995)","http://us.imdb.com/M/title-exact?Gate%20of%20Heavenly%20Peace,%20The%20(1995)",90s, documentary,4.0,https://m.media-amazon.com/images/M/MV5BZmQ5ZmEwMDEtZTUxMi00NTQyLTgyNmEtODc4ZjIwZWI5YjY1XkEyXkFqcGdeQXVyNDc3MTk3Njg@..jpg,Deborah Amos Narrator-Carma Hinton Interviews-Edward Stanley Voiceover (as Eddie Rutkowski),Richard Gordon,A Frontline documentary about the events that took place in Tianamen square in 1989.,No keyword found.
1483,"Man in the Iron Mask, The (1998)","http://us.imdb.com/Title?Man+in+the+Iron+Mask,+The+(1998/I)",90s, action drama romance,3.4166666666666665,https://m.media-amazon.com/images/M/MV5BZjM2YzcxMmQtOTc2Mi00YjdhLWFlZjUtNmFmMDQzYzU2YTk5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,Leonardo DiCaprio King Louis /Phillippe-Jeremy Irons Aramis-John Malkovich Athos-Gérard Depardieu Porthos (as Gerard Depardieu)-Gabriel Byrne D'Artagnan-Anne Parillaud Queen Anne-Judith Godrèche Christine (as Judith Godreche)-Edward Atterton Lieutenant Andre-Peter Sarsgaard Raoul,Randall Wallace,The cruel King Louis XIV of France has a secret twin brother whom he keeps imprisoned. Can the twin be substituted for the real king?,france twin musketeer three musketeers
1484,"Jerky Boys, The (1994)","http://us.imdb.com/M/title-exact?Jerky%20Boys,%20The%20(1994)",90s, action comedy,2.6666666666666665,https://m.media-amazon.com/images/M/MV5BM2VmOGExNzQtZDgwNC00ZGI0LWFkYmQtMmJmNWQ5NGQ5MWYxXkEyXkFqcGdeQXVyMTI4ODc2NDY@..jpg,Jim Carrey Self-Danny DeVito Self-Roger Ebert Self - Host-Hugh Grant Self-Tom Hanks Self-Samuel L. Jackson Self-Angela Lansbury Self-Sophia Loren Self-Arnold Schwarzenegger Self,Don DuPree,In addition to reviewing four new movies,No keyword found..
1485,"Colonel Chabert, Le (1994)","http://us.imdb.com/M/title-exact?Colonel%20Chabert,%20Le%20(1994)",90s, drama romance war,3.5,https://m.media-amazon.com/images/M/MV5BMTM1NTEyNjQ3MF5BMl5BanBnXkFtZTcwMzg4NTYxMQ@@..jpg,"Gérard Depardieu Le colonel-comte Amédé Chabert-Fanny Ardant Rose Chapotel, comtesse Ferraud-Fabrice Luchini Derville-André Dussollier Le comte Ferraud-Daniel Prévost Amédée Boucard - l'avoué-Olivier Saladin Hure-Maxime Leroux Le clerc Godeschal-Eric Elmosnino Desroches-Guillaume Romain Simonin",Yves Angelo,Colonel Chabert has been severely wounded in the French-Russian Napoleonic war to the point that the medical examiner has signed his death certificate. When he regains his health and memory...,cavalry officer legal issue back from the dead french empire
1486,Girl in the Cadillac (1995),http://us.imdb.com/M/title-exact?Girl%20in%20the%20Cadillac%20(1995),90s, drama,1.0,https://m.media-amazon.com/images/M/MV5BMTgxMzIwMzI2Ml5BMl5BanBnXkFtZTcwMDAyMzIyMQ@@..jpg,Erika Eleniak Amanda 'Mandy' Baker-William McNamara Rick Davis-Michael Lerner Pal-Bud Cort Bud-Ed Lauter Ben Wilmer-Valerie Perrine Tilly Baker-William Shockley Lamar-Leland Orser Used car salesman-Mark Voland Mr. Vernick,Lucas Platt,A runaway meets up with a young man in the bus station who leads her to a rendezvous with two others who are planning a bank robbery. She is convinced to drive the getaway car for $5,money robbery bus station cadillac
1487,Even Cowgirls Get the Blues (1993),http://us.imdb.com/M/title-exact?Even%20Cowgirls%20Get%20the%20Blues%20(1993),90s, comedy romance,2.0,https://m.media-amazon.com/images/M/MV5BZjE4NTZhNTctN2FhZi00YTIzLWI2MzItYzcxNTBiMWIyMzc5XkEyXkFqcGdeQXVyNTcwNjUwNzk@..jpg,Uma Thurman Sissy Hankshaw-Lorraine Bracco Delores Del Ruby-Pat Morita The Chink (as Noriyuki 'Pat' Morita)-Angie Dickinson Miss Adrian-Keanu Reeves Julian Gitche-John Hurt The Countess-Rain Phoenix Bonanza Jellybean-Ed Begley Jr. Rupert-Carol Kane Carla,Gus Van Sant,Sissy Hankshaw (Uma Thurman) is born with enormous thumbs that help her hitchhiking through the U.S. from a young age. She becomes a model in advertising,reference to krishna the hindu deity ranch cowgirl thumb
1488,Germinal (1993),http://us.imdb.com/M/title-exact?Germinal%20(1993),90s, drama,3.0,https://m.media-amazon.com/images/M/MV5BMjViOGU4ZjctMjQ1Mi00MzliLTk2ZDgtYWU3ZGZlMjNjNGMzXkEyXkFqcGdeQXVyMjQzMzQzODY@..jpg,Miou-Miou Maheude-Renaud Étienne Lantier-Jean Carmet Vincent Maheu dit Bonnemort-Judith Henry Catherine Maheu-Jean-Roger Milo Chaval-Gérard Depardieu Toussaint Maheu-Laurent Terzieff Souvarine-Bernard Fresson Victor Deneulin-Jean-Pierre Bisson Rasseneur,Claude Berri,In mid-nineteenth-century northern France,mine owner mine coal strike
1489,Chasers (1994),http://us.imdb.com/M/title-exact?Chasers%20(1994),90s, comedy,2.2,https://m.media-amazon.com/images/M/MV5BZWYzOTc5NmMtOTk1ZC00YTc3LThkMTEtMjVkMjdiYWQ1OWI0XkEyXkFqcGdeQXVyNjMwMjk0MTQ@..jpg,"Tom Berenger Rock Reilly-William McNamara Eddie Devane-Erika Eleniak Toni Johnson-Crispin Glover Howard Finster-Matthew Glave Rory Blanes-Grand L. Bush Vance Dooly-Dean Stockwell Salesman Stig-Bitty Schram Flo, Waitress-Gary Busey Sergeant Vince Banger",Dennis Hopper,A hapless Navy sailor is assigned SP duty. The catch: he must escort a beautiful female prisoner on her way to prison for going UA. She in turn will try anything to escape.,handcuffs public nudity male rear nudity large breasts
1490,Fausto (1993),http://us.imdb.com/M/title-exact?Fausto%20%281993%29,90s, comedy,3.0,https://m.media-amazon.com/images/M/MV5BMTY2NzQxOTcyM15BMl5BanBnXkFtZTcwMTM4MDcxMQ@@..jpg,Kên Higelin Fausto Barbarico (as Ken Higelin)-Jean Yanne Mietek Breslauer-Florence Darel Tonie-François Hauteserre Raymond-Maurice Bénichou Lucien-Bruce Myers Roger-Maïté Nahyr Rivka-François Chattot Le Directeur-Arthur H. Max the Cat,Rémy Duchemin,Fausto enters an orphanage and is initially bullied,female nudity female full frontal nudity based on novelSee All (4)
1491,Tough and Deadly (1995),http://us.imdb.com/M/title-exact?Tough%20and%20Deadly%20(1995),90s, action drama thriller,3.0,https://m.media-amazon.com/images/M/MV5BZGU5ZDkxZWEtOWI0My00NGU4LTk4Y2EtOTFkNDcwMTNhZmM2XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Billy Blanks John Portland-Roddy Piper Elmo Freech-Richard Norton Agent Norton-Charles Kahlenberg William Helms-James Karen Winston Briggers-Gary Kasper Cowboy-Sal Landi Milan-Phil Morris Trekkler-Lisa Stahl Maureen Peek,Steve Cohen,Elmo Freech is a private investigator and was contracted by John Portland,fistfight fight brawl stabbed in the chest
1492,Window to Paris (1994),http://us.imdb.com/Title?Okno+v+Parizh+(1994),90s, comedy,4.0,https://m.media-amazon.com/images/M/MV5BMTBiOTc3NjgtYTNmZS00ODBlLWJmMGItNzYxOWViMjg0YzEzXkEyXkFqcGdeQXVyNTE1MDE2MzY@..jpg,Agnès Soral Nicole-Sergey Dreyden Nikolay Chizhov (as Sergey Dontsov)-Viktor Mikhailov Gorokhov (as Viktor Mikhaylov)-Nina Usatova Vera (as Nina Oussatova)-Kira Kreylis-Petrova Mother-in-law Gorokhov (as Kira Kreilis-Petrova)-Natalya Ipatova daughter Gorokhov-Viktor Gogolev Ivan Kouzmitch (neighbor)-Tamara Timofeeva Mariya Olegovna (old woman neighbor) (as Tamara Timofééva)-Andrey Urgant Gulyaev,Yuri Mamin,Nikolay (played by Sergei Dontsov) has been fired from his job as a music teacher and has to live in the gym until he finds a place to stay. Finally,apartment vodka violence vandalism
1493,"Modern Affair, A (1995)","http://us.imdb.com/M/title-exact?Modern%20Affair,%20A%20(1995)",90s, romance,1.0,https://m.media-amazon.com/images/M/MV5BMjE5MDM4NzM2OV5BMl5BanBnXkFtZTcwODU2OTYxMQ@@..jpg,Lisa Eichhorn Grace Rhodes-Stanley Tucci Peter Kessler-Caroline Aaron Elaine-Mary Jo Salerno Lindsey-Robert Joy Ernest Pohlsab-Wesley Addy Ed Rhodes-Robert LuPone Ben-Cynthia Martells Ellen-J. Smith-Cameron Diane,Vern Oakley,  A Modern Affair   is a romantic comedy about the strain of contemporary relationships,No keyword found.
1494,"Mostro, Il (1994)","http://us.imdb.com/M/title-exact?Mostro,%20Il%20(1994)",90s, comedy,1.0,https://m.media-amazon.com/images/M/MV5BZjRkZDIwODUtZjNhNC00OTgzLThhNTAtMzQ2ZWRiOWUwMmY0XkEyXkFqcGdeQXVyMjIyMDk1Nzg@..jpg,Roberto Benigni Loris-Michel Blanc Paride Taccone-Nicoletta Braschi Jessica Rossetti-Dominique Lavanant Jolanda Taccone-Jean-Claude Brialy Roccarotta-Laurent Spielvogel Frustalupi-Ivano Marescotti Pascucci-Franco Mescolini Chinese Teacher-Massimo Girotti Distinguished Resident,Roberto Benigni,After a series of bizarre actions,suspect murder suspect murder parody
1495,Flirt (1995),http://us.imdb.com/Title?Flirt+(1995/I),90s, drama,3.6,https://m.media-amazon.com/images/M/MV5BMTdiYjAyZWUtNWRkYy00Y2QxLWIxODQtNmU4ZTZkZTgzYzExXkEyXkFqcGdeQXVyNDkzNTM2ODg@..jpg,Paul Austin Men's Room Man #-Robert John Burke Men's Room Man # (as Robert Burke)-Martin Donovan Walter-Erica Gimpel Nurse (as Erica Gimple)-Michael Imperioli Michael-Holt McCallany Bartender-Lianna Pai Woman at Phone Booth-Harold Perrineau Men's Room Man # (as Harold Perrineau Jr.)-Parker Posey Emily,Hal Hartley,The same situation is played out in different cities (New York,deception john f. kennedy international airport new york city new york full frontal female nudity
1496,Carpool (1996),http://us.imdb.com/M/title-exact?Carpool%20(1996),90s, comedy crime,2.8,https://m.media-amazon.com/images/M/MV5BYjQ4ZDI4M2UtNmY4OS00YjgxLWFkMjMtZDgzMjg3NThkMzBlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Tom Arnold Franklin Laszlo-David Paymer Daniel Miller-Rhea Perlman Martha-Rod Steiger Mr. Hammerman-Kim Coates Detective Erdman-Rachael Leigh Cook Kayla-Mikey Kovar Andrew Miller-Micah Gardener Bucky Miller-Jordan Warkol Travis (as Jordan Blake Warkol),Arthur Hiller,When his wife falls sick,carpool chase slow motion scene lifting someone into the air
1497,"Line King: Al Hirschfeld, The (1996)","http://us.imdb.com/M/title-exact?Line%20King,%20The%20(1996)",90s, documentary,3.0,https://i.imgur.com/9uJtEW6.jpg,No Cast Found,Director not found.,No Plot Found.,Biography
1498,Farmer & Chase (1995),http://us.imdb.com/M/title-exact?Farmer%20&%20Chase%20(1995),90s, comedy,4.0,https://m.media-amazon.com/images/M/MV5BYjU0ZTFlNWQtYmU4NS00YjFjLWE2OWYtMjUzMjhiY2VmZjNlXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@..jpg,Todd Field Chase-Ben Gazzara Farmer-Lara Flynn Boyle Hillary-Ron Kaell JoJo-David Booth Casey-Steven Anthony Jones Ollie-George Maguire Chet-Ted Draper Check Cashing Clerk-Luis Oropeza Check Cashing Guard,Michael Seitzman,A career thief forms a partnership with his reluctant son.,robber robbery robbery gone awry record store
1499,Grosse Fatigue (1994),http://us.imdb.com/M/title-exact?Grosse%20fatigue%20(1994),90s, comedy,3.25,https://m.media-amazon.com/images/M/MV5BNTVjMGU2OTMtYWQ3OC00NmUxLTg1MmUtZTQ1MGQ4NjcyMjBhXkEyXkFqcGdeQXVyNTAyNDQzNjI@..jpg,Sigrid Bouaziz-Akwetey Orraca-Tetteh (voice) (as Akwetey Orraca-Tetteh),Camille Henrot,In the beginning there was no earth,No keyword found..
1500,Santa with Muscles (1996),http://us.imdb.com/M/title-exact?Santa%20with%20Muscles%20(1996),90s, comedy,5.0,https://m.media-amazon.com/images/M/MV5BMTBkNmZhZGUtMzkyNi00ZThhLTg1YmQtMzUyNjA3MzA3MTAxXkEyXkFqcGdeQXVyNjA3OTI5MjA@..jpg,Hulk Hogan Blake-Don Stark Lenny-Robin Curtis Leslie-Garrett Morris Clayton-Aria Noelle Curzon Elizabeth-Adam Wylie Taylor-Mila Kunis Sarah-Jennifer Paz Helen Chu-Clint Howard Hinkley,John Murlowski,An evil millionaire believes he is Santa Claus after an accident renders him amnesiac.,black pantyhose female stockinged legs police chase mall santa
1501,Prisoner of the Mountains (Kavkazsky Plennik) (1996),http://us.imdb.com/M/title-exact?Kavkazsky%20Plennik%20(1996),90s, war,3.0,https://i.imgur.com/9uJtEW6.jpg,Alex Evert Reconsidering Death-Leah Watson At Station-Cassy Clayman Reconsidering the past-Danny Ramos Dice Skeptic-Quiera Cantrell Trapped with Poem-Ricky Schmidt On Couch-Noel Bustillos Businessman #2-Billy Gabel Answers Phone-Cipriano Ortega Ex-Boyfriend,Zachary Wyman,'Something You Can't Find' is a film experiment on a tangible subject: finding purpose and meaning in life. This theme is dissected and examined in an intertwined series of short scenes ...,No keyword found..
1502,Naked in New York (1994),http://us.imdb.com/Title?Naked+in+New+York+(1994),90s, comedy romance,1.5,https://m.media-amazon.com/images/M/MV5BZjgwZjMyN2YtOGU3ZS00Mjg3LWEzNzItNmU0Mjg1YjBlYzU3XkEyXkFqcGdeQXVyMTA0MjU0Ng@@..jpg,"Eric Stoltz Jake Briggs-Mary-Louise Parker Joanne White-Ralph Macchio Chris-Jill Clayburgh Shirley, Jake's Mother-Tony Curtis Carl Fisher-Timothy Dalton Elliot Price-Lynne Thigpen Helen-Kathleen Turner Dana Coles-Roscoe Lee Browne Mr. Ried",Daniel Algrant,Jake meets Joanne in college. He's into theater,jewish best friend squirrel peanut factory
1503,Gold Diggers: The Secret of Bear Mountain (1995),http://us.imdb.com/M/title-exact?Gold%20Diggers:%20The%20Secret%20of%20Bear%20Mountain%20(1995),90s, adventure childrens,3.1,https://m.media-amazon.com/images/M/MV5BOTc1NjA0YzYtYmFhYS00ZThkLWEzNzctODM3OTE2MmM4N2IyXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Christina Ricci Beth Easton-Anna Chlumsky Jody Salerno-Polly Draper Kate Easton-Brian Kerwin Matt Hollinger-Diana Scarwid Lynette Salerno-David Keith Ray Karnisak-Gillian Barber Grace Briggs-Ashleigh Aston Moore Tracy Briggs-Jewel Staite Samantha,Kevin James Dobson,A city girl teams up with a tomboy to solve the mystery of Bear Mountain,mountain gold cave tomboy
1504,"Bewegte Mann, Der (1994)",http://us.imdb.com/M/title-exact?Bewegte%20Mann%2C%20Der%20%281994%29,90s, comedy,3.6666666666666665,https://m.media-amazon.com/images/M/MV5BMmQ0NGYwZjQtYmQ2OC00YThjLWJjMWMtZmMzM2Y5NTg5NDJlXkEyXkFqcGdeQXVyNjMwMjk0MTQ@..jpg,Til Schweiger Axel Feldheim-Joachim Król Norbert Brommer-Katja Riemann Doro Feldheim-Rufus Beck Waltraud-Armin Rohde Metzger-Nico van der Knaap Fränzchen-Antonia Lang Elke Schmitt-Martina Gedeck Jutta-Judith Reinartz Claudia,Sönke Wortmann,Thrown out by his girlfriend from her apartment,homosexual male nudity male objectification bare chested male
1505,Killer: A Journal of Murder (1995),http://us.imdb.com/M/title-exact?Killer:%20A%20Journal%20of%20Murder%20(1995),90s, crime drama,4.0,https://m.media-amazon.com/images/M/MV5BYTY4MzdjOWUtMjA4YS00MWYwLTk1MzEtOWVhNjcwYzYwOTc4XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@..jpg,James Woods Carl Panzram-Robert Sean Leonard Henry Lesser-Ellen Greene Elizabeth Wyatt-Cara Buono Esther Lesser-Robert John Burke R.G. Greiser-Richard Riehle Warden Quince-Harold Gould Old Henry Lesser-John Bedford Lloyd Dr. Karl Menninger-Jeffrey DeMunn Sam Lesser,Tim Metcalfe,Carl Panzram is sent to Leavenworth Prison for burglary. While there,hatred homeless person peeling a potato raking
1506,Nelly & Monsieur Arnaud (1995),http://us.imdb.com/M/title-exact?Nelly%20%26%20Monsieur%20Arnaud%20%281995%29,90s, drama,3.6666666666666665,https://m.media-amazon.com/images/M/MV5BOGYzOTY0MGUtYTNjNS00OTg4LWJmNjktOGY4Zjg3ZmU5ODNhXkEyXkFqcGdeQXVyMjQzMzQzODY@..jpg,Emmanuelle Béart Nelly-Michel Serrault M. Pierre Arnaud-Jean-Hugues Anglade Vincent Granec-Claire Nadeau Jacqueline-Françoise Brion Lucie-Michèle Laroque Isabelle-Michael Lonsdale Dolabella-Charles Berling Jerôme-Jean-Pierre Lorit Christophe,Claude Sautet,When Nelly,older man young woman friendship rich man poor woman paris france friendship
1507,Three Lives and Only One Death (1996),http://us.imdb.com/M/title-exact?Trois%20vies%20et%20une%20seule%20mort%20(1996),90s, comedy,3.0,https://m.media-amazon.com/images/M/MV5BOWE5MWYwYjYtY2RlOS00Yzk1LThkYWYtZWJkNzcxMjE5NjBhXkEyXkFqcGdeQXVyMTAxMDQ0ODk@..jpg,"Marcello Mastroianni Mateo Strano /Georges Vickers /Butler /Luc Allamand-Anna Galiena Maria Gabri-Colosso, ""Tania la Corse""-Marisa Paredes María-Melvil Poupaud Martin-Chiara Mastroianni Cécile-Arielle Dombasle Hélène-Féodor Atkine André-Jean-Yves Gautier Mario-Jacques Pieiller Tania's Husband",Raoul Ruiz,Take a walk into the dreamlike world of filmmaker Raul Ruiz as he takes us to Paris for a twisting ride. Four strangely symmetrical stories unfold involving love,multiple selves university professor voice over little boy
1508,"Babysitter, The (1995)","http://us.imdb.com/M/title-exact?Babysitter,%20The%20(1995)",90s, drama thriller,2.333333333333333,https://m.media-amazon.com/images/M/MV5BMTc4MjgwODA5NV5BMl5BanBnXkFtZTgwMTMyNTEzMjE@..jpg,Barbara Billingsley June Cleaver-Hugh Beaumont Ward Cleaver-Tony Dow Wally Cleaver-Jerry Mathers The Beaver-Ken Osmond Eddie Haskell-Stephen Talbot Gilbert Bates-Rory Stevens Chuckie Murdock-Marjorie Reynolds Mrs. Murdock-Stephen Courtleigh Mr. Murdock,David Butler,Beaver is happy to free Wally up for a date by offering to babysit for the Murdock's five-year-old boy,Family
